Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-01-18,84.2481,84.4818,82.9915,83.1471,818775.15500144
2018-01-19,83.6373,83.8632,82.1523,83.1805,1049184.4783149
2018-01-22,82.1111,85.9791,82.0697,85.6276,1120953.3129437
2018-01-23,86.1628,87.3086,84.5987,86.3974,1241977.2999822
2018-01-24,86.4642,86.4642,84.6742,85.1004,685796.14437145
2018-01-25,84.0969,84.0969,80.4644,80.6225,1980767.0310802
2018-01-26,81.503,83.7543,80.8528,83.6708,1251781.4435558
2018-01-29,83.336,83.7129,82.7201,83.604,730749.5367454
2018-01-30,82.9503,83.6708,81.6146,82.4564,1140868.8686649
2018-01-31,82.1848,83.6708,81.2332,82.9503,728993.55374666
2018-02-01,83.5284,83.6373,80.6225,82.4977,768718.82823585
2018-02-02,80.7728,81.6928,78.8625,78.8625,2154650.317098
2018-02-05,78.7474,80.1235,76.7219,80.1235,1504817.1142321
2018-02-06,75.9953,78.5944,73.5322,75.6895,3089253.2061423
2018-02-07,77.5242,77.7527,75.4443,76.9882,1793835.0729537
2018-02-08,76.7975,76.7975,72.4927,72.6456,2069987.5826795
2018-02-09,72.2801,74.0673,71.3161,71.4839,1895069.8257959
2018-02-12,72.6148,73.6552,72.2633,72.6614,787634.05404399
2018-02-13,72.9373,73.7773,72.9373,73.6552,1007821.5761296
2018-02-14,74.0832,74.7097,73.5322,74.2817,1137601.5794949
2018-02-15,74.2817,74.8327,72.0797,72.0797,1064404.515013
2018-02-16,72.983,72.983,71.6518,72.02,778693.67657279
2018-02-19,71.9426,72.9373,71.3627,71.8503,379335.57293327
2018-02-20,71.8662,73.1658,71.2705,73.0129,398585.38007753
2018-02-21,73.15,73.15,71.346,73.0129,849519.08287624
2018-02-22,72.2801,72.2801,69.955,71.2705,1405954.0195684
2018-02-23,71.5446,72.6773,70.9031,71.1026,1174364.5573245
2018-02-26,72.02,73.136,71.5297,71.7897,677536.30989004
2018-02-27,72.0797,78.25,70.5059,75.5366,3811671.2124057
2018-02-28,75.5049,75.6895,73.5955,73.7932,1785366.9786611
2018-03-01,73.7466,74.8793,73.0129,73.2888,1671801.6517481
2018-03-02,72.9373,73.9611,71.9576,72.7835,704396.13538332
2018-03-05,70.7344,72.7835,70.0463,70.8118,1590794.2753282
2018-03-06,71.4084,72.2475,70.5059,71.8662,899658.48595999
2018-03-07,70.8873,71.7756,70.0007,71.7756,1329832.2134749
2018-03-08,71.8662,71.8662,70.0314,70.3381,897913.88327881
2018-03-09,70.4128,71.8662,69.0376,71.8662,991330.35796065
2018-03-12,72.6315,73.7009,71.8969,73.2115,650291.82966341
2018-03-13,73.3951,73.7932,72.02,72.4171,977184.62323981
2018-03-14,71.8969,72.2027,70.1676,70.1676,1249597.560617
2018-03-15,70.4128,70.7503,69.4963,69.7257,1152468.8263487
2018-03-16,69.5886,69.9857,67.4779,67.6159,3761135.7742711
2018-03-19,67.6159,68.7318,67.0491,67.0491,443200.77702009
2018-03-20,66.8505,67.3408,65.4445,65.9332,1207115.973216
2018-03-21,65.8576,69.7098,65.8576,69.3285,2078633.209926
2018-03-22,68.8232,69.0833,67.4015,67.5544,781649.14504182
2018-03-23,66.5149,66.7591,65.246,65.7504,1666194.5692888
2018-03-26,66.0104,66.8215,65.5201,66.5149,605482.96732241
2018-03-27,66.5149,67.738,65.9182,65.9182,563676.23275242
2018-03-28,65.5817,65.7187,63.4262,63.9139,1162643.9682746
2018-03-29,64.6494,64.8945,63.7003,64.312,1038524.5348612
2018-04-03,64.4191,67.8759,64.2969,66.8664,1514974.0476499
2018-04-04,66.8215,67.2029,65.6273,65.6273,1030798.4372731
2018-04-05,66.5149,69.267,66.5149,68.441,1053952.8313705
2018-04-06,68.441,71.3012,68.0886,70.933,1007980.9005753
2018-04-09,70.933,71.8503,68.441,69.0833,1205959.7329524
2018-04-10,71.3302,71.3302,67.6308,68.0736,1446795.7032098
2018-04-11,67.8909,68.8083,67.0491,68.3654,1378700.4350877
2018-04-12,68.3338,69.8029,68.2117,69.8029,712402.18878325
2018-04-13,69.8786,70.4901,69.5727,69.5727,538672.53705237
2018-04-16,70.1676,70.3381,69.1756,69.9251,373142.40411985
2018-04-17,69.817,70.078,66.8962,67.2485,1246522.5988136
2018-04-18,67.2785,67.6308,66.5913,67.6308,1079398.0833917
2018-04-19,67.3557,68.4717,67.3557,68.0736,766215.15837375
2018-04-20,68.2274,69.4963,67.2029,67.2029,846164.16526103
2018-04-23,67.448,68.4261,67.1879,67.9981,445391.48814943
2018-04-24,67.9357,68.3804,66.6827,66.6827,1135452.9755405
2018-04-25,66.6827,67.0034,65.5201,66.2855,747824.56520489
2018-04-26,66.0562,68.7776,65.413,68.7776,515029.92733189
2018-04-27,68.8083,69.267,68.1967,68.7002,457740.27072834
2018-04-30,68.9612,69.9857,68.0587,68.5789,389808.87917913
2018-05-02,68.7468,68.7468,66.7283,66.7283,920441.2218789
2018-05-04,65.9041,66.3619,63.609,64.0527,1388484.0940898
2018-05-07,65.1546,65.1686,62.3093,62.3093,528357.41722053
2018-05-08,62.3093,63.2276,62.3093,62.9218,1497202.543756
2018-05-09,62.9218,66.2855,62.493,66.1317,1167789.0098412
2018-05-10,66.1317,66.1475,62.7223,64.9086,1447246.3637849
2018-05-11,65.1686,66.3619,64.6494,66.1317,690768.20511122
2018-05-14,66.1317,67.0807,65.0922,66.8215,372851.06799044
2018-05-15,66.6062,66.8962,65.1081,65.1686,760193.83235541
2018-05-16,65.413,66.1009,64.1907,64.4499,760543.20810434
2018-05-17,64.159,67.1713,63.9314,66.0711,940557.07118909
2018-05-18,66.1634,66.2855,63.7618,64.2205,528459.84007852
2018-05-21,64.3735,65.9041,63.9139,65.9041,803409.4502387
2018-05-22,65.7504,65.7504,63.6397,63.6397,1015654.6487027
2018-05-23,63.4561,64.1133,62.5237,63.2118,685561.70982982
2018-05-24,63.5325,65.3215,63.5325,64.71,742290.3167779
2018-05-25,65.1836,65.6888,63.6546,64.3585,788010.74255505
2018-05-28,65.1388,65.5658,64.3585,65.5658,292844.02148364
2018-05-29,65.0017,65.0615,62.6152,62.6767,1264110.8795949
2018-05-30,62.5088,63.4411,61.7443,62.3093,3134377.3032796
2018-06-01,62.3093,62.9516,61.4376,62.6767,662955.8470386
2018-06-04,63.2118,64.3735,62.8603,63.6713,558865.77252193
2018-06-05,64.6028,66.3312,64.2513,66.3312,1231769.1551353
2018-06-06,66.3462,69.1905,66.0104,67.6615,2354098.3484714
2018-06-07,68.8083,69.1448,66.4383,66.8962,998073.19611198
2018-06-08,66.5149,67.1713,65.7504,66.789,1037165.7249451
2018-06-11,66.8813,67.2029,65.0922,65.0922,685603.81700477
2018-06-12,65.2302,66.5913,64.4499,66.5149,672270.63695735
2018-06-13,66.5149,66.5149,64.9086,65.5975,844775.76651932
2018-06-14,65.2143,65.6273,64.5263,65.2302,820491.30688874
2018-06-15,65.3066,65.4445,64.0061,64.3585,2358818.9041932
2018-06-18,64.5263,65.5201,62.3858,62.6916,595508.11898547
2018-06-19,61.9262,62.9359,61.3155,61.7443,1223446.7289074
2018-06-20,62.4016,63.732,62.4016,62.9218,715446.42372921
2018-06-21,63.1819,64.4815,62.3252,63.4561,1270697.8073957
2018-06-22,63.6863,64.3435,62.8146,63.3031,1298572.7572149
2018-06-25,62.8436,64.0377,62.7074,63.0747,403563.13097608
2018-06-26,62.9218,64.8163,62.9069,63.9454,674919.97488415
2018-06-27,63.6863,63.992,62.1722,62.9218,633423.92298341
2018-06-28,62.6916,64.4499,62.0791,63.0747,914941.11440457
2018-06-29,63.992,64.3735,63.4561,64.2662,797034.1963444
2018-07-02,63.3348,63.6713,62.5387,62.5387,351863.48635554
2018-07-03,62.7531,64.2205,62.7531,64.2056,459408.6252819
2018-07-04,63.6863,66.7134,63.609,66.7134,536216.664524
2018-07-05,66.4383,67.0342,64.2205,64.2205,683869.45660939
2018-07-06,64.4656,65.4903,63.9605,64.8321,717567.71492146
2018-07-09,65.7047,65.7047,63.2276,63.7003,433951.99294316
2018-07-10,64.0676,64.8628,63.3647,64.4656,575435.51488199
2018-07-11,64.3735,64.3735,63.0747,63.0747,537176.02529389
2018-07-12,63.3647,63.4561,61.9122,62.0791,707433.54213874
2018-07-13,62.8146,62.8436,61.9262,62.6767,512321.4117538
2018-07-16,62.6916,63.0888,62.0193,62.0193,360068.69531269
2018-07-17,62.5387,64.2205,61.9578,64.1292,839779.80711268
2018-07-18,64.2205,64.5562,63.7777,64.2662,695480.79461074
2018-07-19,64.3778,66.3602,64.2979,66.3602,1125571.4458075
2018-07-20,66.8356,69.7213,66.3602,68.9761,2445936.3731084
2018-07-23,69.15,71.7511,68.6756,71.0376,984481.68285606
2018-07-24,71.0534,72.6237,70.3407,71.8934,926629.8385653
2018-07-25,71.9101,74.0497,70.0552,73.6535,958820.20480133
2018-07-26,73.7334,75.3345,73.3372,74.9074,1164209.8999702
2018-07-27,75.287,75.287,73.6218,73.94,490795.54109855
2018-07-30,73.9874,75.6674,73.6535,75.6051,661642.55839275
2018-07-31,75.5568,75.5568,73.3047,73.4469,965945.4216225
2018-08-01,73.7334,74.099,72.7827,73.7808,635352.88680898
2018-08-02,73.7808,74.0023,72.5595,72.7344,741008.89302121
2018-08-03,72.8767,74.5102,72.8767,74.3521,543580.86801383
2018-08-06,74.2554,74.3521,73.0041,73.9707,361585.69164277
2018-08-07,74.099,74.367,72.9883,73.7967,505831.21665219
2018-08-08,73.8758,74.099,73.4163,73.8758,566208.35340841
2018-08-09,73.7493,74.8274,73.3204,74.8274,487800.24151808
2018-08-10,73.8125,74.4469,72.6237,72.94,1235419.961007
2018-08-13,72.94,76.4917,71.6878,75.5726,1916088.1342882
2018-08-14,76.1112,77.9829,75.8423,77.5383,1183975.2354997
2018-08-16,76.9047,78.0777,75.6833,77.7764,1636175.5676422
2018-08-17,77.8564,77.9671,75.1605,75.8898,969122.80628386
2018-08-20,76.0954,78.4582,76.0321,77.3801,746674.01510008
2018-08-21,77.6824,77.6824,76.4917,77.0154,781776.60459843
2018-08-22,77.0154,78.648,76.6982,77.8564,1055535.8335424
2018-08-23,77.808,78.6964,76.6341,76.6341,956675.01494221
2018-08-24,76.5875,78.1094,75.8731,78.0777,599824.67343408
2018-08-27,78.0936,79.2034,78.0936,78.648,620251.20541352
2018-08-28,78.648,80.0759,77.1745,79.2825,910205.76426994
2018-08-29,79.2667,80.7499,78.3466,79.7991,848458.43728011
2018-08-30,79.9968,80.5118,77.3335,78.2518,1272154.4880427
2018-08-31,77.46,78.9662,76.5076,77.8879,1036386.1731926
2018-09-03,78.0936,79.8378,77.808,78.9662,502966.7907236
2018-09-04,79.2825,80.0759,77.6173,77.7922,714842.12886704
2018-09-05,77.8564,81.582,77.0628,80.8695,1347554.7820033
2018-09-06,80.7886,81.1849,79.0769,80.1955,1352057.9736598
2018-09-07,80.1955,82.1357,79.7596,81.1463,982801.94798495
2018-09-10,81.6611,82.2921,79.6788,80.67,563661.4383396
2018-09-11,81.0268,83.1312,80.7104,83.1312,1523717.5456274
2018-09-12,83.1312,84.0056,81.3053,82.6541,1959224.0899486
2018-09-13,83.2446,84.4405,81.1849,81.9801,1152084.1716153
2018-09-14,82.5715,82.5715,78.8229,78.8229,809944.02857878
2018-09-17,78.648,80.3141,78.3317,79.6401,1332603.3207995
2018-09-18,79.6788,80.6304,79.141,79.3625,1071866.5892338
2018-09-19,80.1551,80.1955,76.9047,78.0936,1892402.279361
2018-09-20,78.4908,78.7596,76.5076,76.9047,1629712.6853028
2018-09-21,77.6498,78.7113,76.2702,77.4118,9247330.8103841
2018-09-24,77.4275,80.3141,77.4275,79.7991,1170596.534182
2018-09-25,79.9169,83.1312,79.402,79.402,1460375.8361481
2018-09-26,79.5207,79.7991,77.1745,79.402,1161291.9865491
2018-09-27,79.4416,81.1849,78.7281,80.9872,1312897.1629213
2018-09-28,80.0759,81.3053,78.6173,80.0759,1011950.3553385
2018-10-01,80.7886,82.2921,80.4327,81.4239,856210.70959857
2018-10-02,80.1551,80.9476,77.9671,78.4582,1280602.0977638
2018-10-03,78.8862,79.402,77.7131,78.2369,396352.56177324
2018-10-04,78.0936,79.1885,77.3959,78.7113,1022571.6057126
2018-10-05,79.0452,79.0452,76.8256,77.1586,1286393.5413675
2018-10-08,77.301,77.5383,73.5744,75.6833,1033384.0454216
2018-10-09,75.4461,77.5708,75.3186,77.5708,1336550.0149276
2018-10-10,77.5708,77.5708,74.3196,74.9381,1090564.4509766
2018-10-11,73.6535,75.3819,72.6237,74.2246,1520053.0833747
2018-10-12,75.1605,76.7457,74.4302,76.3503,1552155.8211656
2018-10-15,76.3503,76.4443,74.7633,75.6991,457700.4396169
2018-10-16,75.9531,77.4118,74.9224,77.4118,674164.3217985
2018-10-17,78.0462,78.062,74.7791,75.4302,736529.60003157
2018-10-18,75.6674,75.9056,73.2571,74.526,984895.92641506
2018-10-19,74.6535,74.9074,73.3372,74.3995,732160.69612221
2018-10-22,74.4302,74.8748,73.4163,74.0656,778965.66616235
2018-10-23,73.3372,73.9707,72.1474,72.1474,906254.51801485
2018-10-24,72.5121,73.3047,71.8302,72.5437,1027718.9233427
2018-10-25,71.5138,72.0209,69.7687,70.0227,1546909.4947727
2018-10-26,70.0227,70.3566,67.1528,67.2635,1258105.4860211
2018-10-29,67.5965,70.3407,67.2793,70.3407,1322950.5354494
2018-10-30,70.1018,72.0525,69.8161,72.0525,1935422.1557823
2018-10-31,72.2273,73.5911,72.179,73.1306,1433091.52481
2018-11-02,74.0497,74.7326,73.4795,74.1298,1301194.7823795
2018-11-05,74.1298,76.4917,73.7967,76.2545,722008.31483141
2018-11-06,76.6033,77.5233,75.3345,76.5076,1163604.4670763
2018-11-07,75.7949,77.46,75.7949,77.3959,907211.60272123
2018-11-08,77.46,77.46,74.1298,74.526,1580129.7797475
2018-11-09,74.3828,76.9047,73.3846,76.46,1182935.0744751
2018-11-13,77.0796,77.5708,75.4144,75.8107,1077359.8685176
2018-11-14,75.3503,78.8071,75.3503,77.5383,1115307.5374047
2018-11-15,78.4741,78.8229,77.0303,77.3959,634132.91676709
2018-11-16,77.3959,78.6805,76.5251,78.4908,1074345.2223972
2018-11-19,78.7281,80.7104,77.7764,80.7104,1266235.5848824
2018-11-20,80.0759,80.7886,78.8071,80.1551,1164676.4929899
2018-11-21,80.2737,82.4151,80.1551,81.2245,1559079.606366
2018-11-22,80.8695,83.2859,79.6788,82.9344,772005.46394572
2018-11-23,82.4977,83.6373,80.5514,80.9872,738482.46252401
2018-11-26,81.0268,82.3746,79.7991,80.2342,642431.44432818
2018-11-27,80.5118,83.8044,79.2825,83.8044,1702303.178859
2018-11-28,83.5284,87.6074,83.445,87.1329,1280966.2679255
2018-11-29,87.6074,89.8217,87.2919,89.4703,1600979.6595399
2018-11-30,89.3911,89.3911,86.5811,87.2919,2367845.7720778
2018-12-03,88.0028,89.0748,85.0337,86.4976,1529070.8470053
2018-12-04,85.5521,86.6566,84.7498,86.3385,1379649.5535718
2018-12-05,84.8333,87.7568,84.5574,87.6074,610547.20863438
2018-12-06,86.0205,86.8148,85.0758,85.2261,800434.63522983
2018-12-07,85.5108,86.69,83.8799,84.7077,569356.14924412
2018-12-10,84.2727,85.987,83.445,83.445,697915.04453575
2018-12-11,84.198,85.0337,82.1357,84.0389,1017282.034113
2018-12-12,84.6742,88.0907,83.9634,88.0028,1651206.6910689
2018-12-13,88.0028,90.6653,87.1329,89.9887,1694555.4586676
2018-12-14,88.7937,90.0239,87.7568,88.6091,749682.97106162
2018-12-17,88.0468,88.4333,85.0758,85.0758,825993.69042657
2018-12-18,85.2261,86.255,83.8799,84.5574,1548561.9168817
2018-12-19,84.8333,86.7735,84.0803,85.7446,1253233.5720758
2018-12-20,85.0337,87.1663,84.5574,85.3852,1116957.6834501
2018-12-21,85.2261,86.1048,80.4723,82.5311,2234674.4340812
2018-12-27,83.7209,85.343,82.9344,84.2727,577907.31985493
2018-12-28,84.0803,85.987,84.0389,85.7446,642973.1474438
2019-01-02,85.7446,85.7446,83.2446,84.1558,739843.54850358
2019-01-03,84.4405,84.6742,80.6304,80.67,1119204.1581355
2019-01-04,81.6611,82.3746,80.7499,82.1769,872425.38605091
2019-01-07,83.0074,85.2261,82.8509,85.2261,1025670.4661828
2019-01-08,85.2261,86.7313,84.3562,86.0205,913312.59096246
2019-01-09,86.5811,86.6566,85.2683,86.3385,826489.87227197
2019-01-10,85.6276,86.69,83.7209,86.422,1860095.8338859
2019-01-11,86.8903,89.3472,86.8903,87.5371,2223802.8167209
2019-01-14,86.7313,87.9237,85.7032,87.2085,958817.92873782
2019-01-15,88.0907,88.7146,86.8903,88.0907,845685.05389196
2019-01-16,88.2401,88.9518,87.4088,88.7937,932356.41435897
2019-01-17,88.4774,88.6091,86.9739,87.4088,896514.10421954
2019-01-18,88.1698,88.7146,87.4931,88.5213,812687.82314128
2019-01-21,88.7146,88.7146,86.8148,87.5371,500959.3027069
2019-01-22,87.3675,88.9518,87.0573,88.0468,1158829.2858302
2019-01-23,87.8007,90.2611,87.4088,90.182,889011.06085554
2019-01-24,89.5933,90.0239,85.2261,85.5854,1878377.1760062
2019-01-25,86.0205,86.1795,84.8333,85.343,2083686.0709204
2019-01-28,85.6611,85.7779,82.3746,83.3694,1809959.8448974
2019-01-29,83.4871,84.7077,82.6541,83.9221,1253124.3210273
2019-01-30,84.0803,84.474,81.8202,83.2446,1029185.8462756
2019-01-31,83.6373,84.6742,82.6128,83.0074,1165832.7332535
2019-02-01,83.0486,83.8377,82.6128,83.2446,572736.10355795
2019-02-04,83.3281,83.9634,81.503,82.2921,776755.60849318
2019-02-05,81.6611,83.1637,81.6611,82.8509,752271.99330538
2019-02-06,82.7692,84.2393,82.7279,84.198,869420.98221639
2019-02-07,83.9221,84.198,81.344,82.8509,795288.45563147
2019-02-08,82.2183,82.8105,81.6611,81.8967,703623.41182133
2019-02-11,81.8202,84.1225,81.503,81.503,793367.45802819
2019-02-12,81.7016,83.3281,81.7016,82.7279,509863.26316192
2019-02-13,83.0486,83.2446,80.5514,80.9476,776207.07718703
2019-02-14,81.6611,82.6128,81.1463,82.4151,1118471.2656849
2019-02-15,81.8202,83.0908,81.4634,81.938,851613.06130635
2019-02-18,81.7402,82.1769,80.6304,80.7104,523661.89819734
2019-02-19,80.8695,81.503,79.9968,79.9968,878593.51816571
2019-02-20,80.7104,83.2446,80.5118,83.2446,812016.38440554
2019-02-21,82.8509,83.5284,81.7016,82.9669,858351.34733066
2019-02-22,82.4977,84.5574,82.4977,83.7209,818222.07156827
2019-02-25,83.8799,84.6742,82.8105,84.198,647199.79738372
2019-02-26,83.7209,84.3148,83.0074,83.9634,745776.108045
2019-02-27,83.7209,84.1225,81.344,81.4634,733669.72623
2019-02-28,81.8967,82.3334,80.1955,80.7886,1360004.8494084
2019-03-01,81.2657,81.582,79.8378,79.8378,667163.15043868
2019-03-04,80.3141,82.0618,79.0769,80.4723,919216.69970998
2019-03-05,80.2342,81.6216,80.2342,80.3932,456919.74983263
2019-03-06,80.5514,81.6611,80.0759,81.6611,551701.86262107
2019-03-07,81.3053,82.1769,80.7104,80.9872,600319.71724772
2019-03-08,80.67,82.0206,79.8378,81.6611,672919.31505799
2019-03-11,81.9801,82.3334,80.9476,81.4239,818141.27131363
2019-03-12,82.2183,82.3334,80.7499,81.1849,1005004.9475347
2019-03-13,80.829,81.1849,80.3141,80.7886,875763.23318978
2019-03-14,81.1849,81.344,80.4723,80.7499,506935.10745503
2019-03-15,81.2657,82.8105,80.67,80.9081,2971968.7914524
2019-03-18,81.582,82.0206,80.3141,80.3141,568784.85730286
2019-03-19,80.7499,81.2657,80.4327,80.8695,473641.98844792
2019-03-20,80.4723,80.829,79.0452,80.0759,769520.00259172
2019-03-21,80.4327,80.4327,79.2518,80.2737,640723.25866318
2019-03-22,80.1955,80.7104,79.2825,79.2825,765790.67252895
2019-03-25,78.8862,79.402,77.7764,77.8564,631566.65515844
2019-03-26,78.1727,78.7763,77.7764,78.5857,521529.22668754
2019-03-27,79.0927,79.0927,76.9047,77.8722,678449.01135795
2019-03-28,77.808,78.1727,77.6016,78.062,702269.15403229
2019-03-29,78.4108,78.7281,77.3801,77.4118,955206.95397762
2019-04-01,78.4108,79.402,77.4275,79.235,607088.73012942
2019-04-02,79.4811,80.2737,78.4908,78.8703,617475.54596186
2019-04-03,79.7991,82.4977,79.2034,82.0944,823734.69739191
2019-04-04,81.8967,82.2921,80.3141,80.3141,865188.64211769
2019-04-05,80.5118,81.8563,77.8397,77.8397,760643.35489883
2019-04-08,78.2518,79.0452,77.7131,78.6805,830928.19611841
2019-04-09,78.7281,80.0759,78.3466,79.4416,1024118.1908683
2019-04-10,79.7184,80.9872,79.3625,80.9081,738666.8236684
2019-04-11,80.6304,80.9081,79.5207,79.6788,816905.36882716
2019-04-12,79.9565,80.7886,79.6006,80.6304,492416.09831838
2019-04-15,80.3537,80.3537,79.141,79.6788,784769.6281154
2019-04-16,79.8774,80.5514,79.4416,80.5514,833707.26966534
2019-04-17,80.5909,82.0618,80.3141,81.582,764898.45563264
2019-04-18,81.1067,81.3835,80.0364,80.1955,669035.21267647
2019-04-23,80.3932,81.2657,80.3141,80.5514,465332.08056927
2019-04-24,80.5514,80.829,79.9169,80.3537,892938.40844377
2019-04-25,79.9169,80.2342,77.9355,79.9169,1020484.455473
2019-04-26,79.6788,79.7596,78.1727,78.6648,728797.81228472
2019-04-29,79.1243,79.4416,77.9355,78.8396,548853.36913706
2019-04-30,78.8703,78.9978,77.6016,77.6341,1031016.9393701
2019-05-02,78.0145,78.4908,77.2526,77.5708,516981.65179257
2019-05-06,76.9047,77.2851,76.0172,76.7624,917675.80471304
2019-05-07,77.2052,77.2052,74.0023,74.0023,793318.5226627
2019-05-08,73.9241,74.208,71.7511,72.4013,1186654.1622521
2019-05-09,72.1474,72.4013,69.2301,69.5147,1277165.2418622
2019-05-10,70.165,70.7362,69.0244,69.5956,827816.81729888
2019-05-13,69.658,70.578,68.31,69.3249,744090.6830151
2019-05-14,70.0859,71.3073,68.7863,69.1659,1070194.8205849
2019-05-15,69.7371,69.7371,68.1835,69.2933,879791.86560425
2019-05-16,69.6106,72.7976,68.7863,71.7352,1286008.8866342
2019-05-17,71.6079,74.193,71.4022,73.6386,1056355.2164063
2019-05-20,74.1298,74.367,72.5437,73.1465,1045605.3684439
2019-05-21,72.9725,73.8125,72.8135,73.4469,1311603.2208153
2019-05-22,73.3372,74.099,72.7185,72.7185,1101596.5308144
2019-05-23,72.4813,72.4813,70.4189,70.498,949090.03329182
2019-05-24,70.6412,71.8302,69.9436,71.4664,873069.51202452
2019-05-27,71.9734,72.7019,71.3864,72.1316,316876.97609625
2019-05-28,72.5437,76.3178,72.353,74.2405,2999055.0852651
2019-05-29,73.4945,75.1754,73.0981,75.0814,2011691.9060041
2019-05-30,74.9856,76.0954,74.8433,75.287,878771.05111957
2019-05-31,74.526,76.8256,73.7334,76.7299,1272552.7991571
2019-06-03,76.9047,77.1419,75.7465,76.5875,564553.65523591
2019-06-04,76.9047,76.9522,75.2395,75.5568,894246.00693083
2019-06-05,75.9531,76.6982,74.5102,74.9224,1041651.8461253
2019-06-06,74.5102,75.1605,73.4945,73.5436,1012558.064296
2019-06-07,73.273,74.0497,70.7994,71.498,1281487.4864696
2019-06-10,72.0683,72.7827,71.5288,72.4171,1149074.077622
2019-06-11,72.5437,73.3846,72.1474,73.3047,927171.54168092
2019-06-12,72.8135,73.179,71.7985,72.7019,1059487.0797975
2019-06-13,72.8925,72.8925,70.7362,71.4497,1181609.26748
2019-06-14,71.433,71.4497,68.9761,70.7528,1376062.4774785
2019-06-17,71.1017,71.1799,70.5622,71.0534,757932.56325723
2019-06-18,71.0376,72.2748,70.0227,71.9408,1556191.2817705
2019-06-19,72.1474,72.2273,70.9585,71.0209,639425.90246191
2019-06-21,71.0376,71.8776,70.0227,70.2125,2581430.433918
2019-06-24,70.9734,72.0999,70.5622,71.7352,1250163.1623995
2019-06-25,71.6394,72.0041,70.7528,71.259,746960.79910247
2019-06-26,71.3548,71.6562,70.5622,71.0376,831008.99637305
2019-06-27,70.8785,72.0366,70.8785,71.4497,938255.97097947
2019-06-28,71.7511,71.8143,70.7203,71.339,420033.86457341
2019-07-01,71.9408,72.9242,71.5613,71.7352,557083.61479282
2019-07-02,72.1316,72.3064,70.2599,71.7818,1214820.4482007
2019-07-03,71.8143,76.3178,71.433,76.0796,2405478.2061687
2019-07-04,76.1112,77.6016,75.7791,76.3503,1547971.2784006
2019-07-05,76.207,76.5717,75.4144,75.8731,484373.62790227
2019-07-08,75.0014,76.381,74.7791,75.7158,965634.73895325
2019-07-09,75.1913,75.7158,73.6535,73.9707,1142333.5155342
2019-07-10,74.2246,75.7158,73.8758,74.4144,1232536.1885385
2019-07-11,74.9224,76.5875,74.9224,75.5568,1455111.3012472
2019-07-12,76.1112,77.3335,75.1605,77.1745,1013614.1577651
2019-07-15,76.9047,78.4267,75.7307,76.381,1076723.7087662
2019-07-16,76.6508,77.8239,75.8731,76.5875,644247.74300996
2019-07-17,76.2545,76.5076,75.7624,76.1112,1278801.7315266
2019-07-18,75.8898,76.968,75.8898,76.4917,1174317.8980225
2019-07-19,79.8817,83.2947,79.7991,81.3132,2959310.464236
2019-07-22,81.6093,81.807,80.5725,81.2798,640095.06513414
2019-07-23,81.6911,82.0697,80.7201,81.5926,1382429.7651505
2019-07-24,81.8238,82.4731,81.3782,82.4731,1032949.317291
2019-07-25,82.5144,83.1312,81.4775,81.6093,742791.05075032
2019-07-26,81.6093,82.0697,80.8695,81.2798,513688.18789215
2019-07-29,81.1322,81.6586,79.5197,79.5197,431955.88524401
2019-07-30,79.4538,80.4907,79.1744,79.1744,500175.19882737
2019-07-31,79.1744,82.0206,79.1744,80.0953,945667.97180303
2019-08-01,79.8159,82.6383,79.5364,80.6217,928645.29280429
2019-08-02,79.8985,81.4116,79.5039,79.7008,602832.49136386
2019-08-05,79.388,80.0127,78.286,79.0259,1082921.4297067
2019-08-06,79.7991,79.8159,76.7229,77.3151,1161850.760141
2019-08-07,77.7263,78.1375,75.5374,76.4258,771987.25543764
2019-08-08,77.3317,78.1042,76.4425,77.8581,885579.89511271
2019-08-09,77.7588,77.7588,74.8626,75.2088,1004249.2944491
2019-08-12,75.2088,75.4557,73.2343,73.4479,801706.95473248
2019-08-13,73.6297,77.6112,73.2511,76.8871,1118265.2819372
2019-08-14,75.8837,76.7386,73.8758,74.106,1218635.1306451
2019-08-16,75.2747,76.3933,72.4285,72.8231,1012397.6018184
2019-08-19,74.106,75.2255,72.9716,74.1394,484555.71298315
2019-08-20,73.9259,74.1227,72.6421,73.4813,926457.99577022
2019-08-21,73.2176,75.2422,73.2176,73.9092,572167.0876802
2019-08-22,74.041,74.6332,73.3002,73.6297,500443.77432166
2019-08-23,73.9918,74.946,72.6588,73.9092,767847.09591113
2019-08-26,73.2176,74.4188,71.9839,73.9259,682210.20630988
2019-08-27,73.9751,74.2387,70.6676,72.9048,2652063.5128548
2019-08-28,73.7115,74.0076,71.6052,74.0076,986954.62586076
2019-08-29,73.679,75.555,73.0209,73.2176,733359.04356075
2019-08-30,73.4813,75.2589,73.1517,74.5674,968273.83459425
2019-09-02,75.0445,75.8669,74.468,75.2747,429443.11112787
2019-09-03,74.8626,74.8626,72.4778,72.9883,635550.90433444
2019-09-04,73.1851,74.041,71.5727,71.8522,894939.06826993
2019-09-05,72.3952,73.1192,71.5393,71.9013,552052.37640176
2019-09-06,72.0006,72.4611,71.5235,72.3626,724526.77910633
2019-09-09,72.8064,75.2589,72.3952,75.0278,1662905.6575154
2019-09-10,75.1104,77.9407,74.6165,77.7421,1462029.3962889
